name,latitude,longitude,address,phone,website
Houston South Main,29.6928093,-95.41863289999999,"8500 Main St, Houston, TX 77025-2703",713-666-0967,https://www.target.com/sl/houston/1336
Houston Memorial,29.7826409,-95.54164999999999,"984 Gessner Rd, Houston, TX 77024-2505",713-300-0227,https://www.target.com/sl/houston/1435
Houston Meyerland,29.6869124,-95.46221829999999,"300 Meyerland Plaza Mall, Houston, TX 77096-1611",713-292-0030,https://www.target.com/sl/houston/1975
Willowbrook,29.9678465,-95.53072569999999,"6801 FM 1960 Rd W, Houston, TX 77069-3803",281-716-1105,https://www.target.com/sl/houston/2066
Houston Central,29.7741318,-95.3852958,"2580 Shearn St, Houston, TX 77007-3967",713-331-0376,https://www.target.com/sl/houston/2093
Westheimer,29.734788,-95.5176225,"8605 Westheimer Rd, Houston, TX 77063-4201",713-331-0373,https://www.target.com/sl/houston/2139
Steeplechase,29.9203951,-95.6068047,"12701 FM 1960 Rd W, Houston, TX 77065-4014",281-949-2219,https://www.target.com/sl/houston/2144
Houston Eldridge Pkwy,29.7327035,-95.6272309,"2700 Eldridge Pkwy, Houston, TX 77082-6870",281-810-5251,https://www.target.com/sl/houston/2419
Houston South,29.6024668,-95.26403619999999,"8503 S Sam Houston Pkwy E, Houston, TX 77075-4857",713-343-8300,https://www.target.com/sl/houston/2494
Houston Montrose,29.7411221,-95.4097451,"2075 Westheimer Rd, Houston, TX 77098-1539",346-398-5902,https://www.target.com/sl/houston/3375
Humble,30.0194481,-95.26877019999999,"20777 Hwy 59 N, Humble, TX 77338-2209",281-446-1081,https://www.target.com/sl/humble/1457
Atascocita,29.9961885,-95.1738383,"6931 FM 1960 Rd E, Humble, TX 77346-2705",281-318-2237,https://www.target.com/sl/humble/2389
Irving,32.8396709,-96.99055179999999,"3333 W Airport Fwy, Irving, TX 75062-5921",972-252-9888,https://www.target.com/sl/irving/255
Irving North,32.9134754,-96.962352,"7845 N Macarthur Blvd, Irving, TX 75063-7516",972-506-9924,https://www.target.com/sl/irving/1032
Laredo,27.5035613,-99.5075519,"7501 San Dario Ave, Laredo, TX 78045-7207",956-722-6800,https://www.target.com/sl/laredo/801
Laredo East,27.5159203,-99.4523354,"1910 Bob Bullock Loop, Laredo, TX 78043-9733",956-718-3220,https://www.target.com/sl/laredo/2112
Vista Ridge,33.0124667,-96.9714149,"725 Hebron Pkwy, Lewisville, TX 75057-5001",972-459-2605,https://www.target.com/sl/lewisville/1395
Lewisville State Highway 121,33.0638547,-96.8845295,"4760 State Highway 121, Lewisville, TX 75056-2913",469-287-0346,https://www.target.com/sl/lewisville/2520
Lubbock University Ave,33.5283082,-101.8730005,"7302 University Ave, Lubbock, TX 79423-1423",806-745-7579,https://www.target.com/sl/lubbock/83
Lubbock Marsha Sharp,33.5484487,-101.9531733,"6064 Marsha Sharp Freeway, Lubbock, TX 79407-3726",806-788-3600,https://www.target.com/sl/lubbock/2190
McAllen,26.1860023,-98.2136413,"708 E Expressway 83, McAllen, TX 78503-1609",956-682-2611,https://www.target.com/sl/mcallen/824
McAllen Northwest,26.2422386,-98.2546412,"3600 Nolana Ave, McAllen, TX 78504-4594",956-618-7700,https://www.target.com/sl/mcallen/2224
Plano,33.0372888,-96.7082659,"120 W Parker Rd, Plano, TX 75075-2331",972-424-9575,https://www.target.com/sl/plano/67
Plano West,33.0304051,-96.82704489999999,"2200 Dallas Pkwy, Plano, TX 75093-4300",972-781-6587,https://www.target.com/sl/plano/1764
Bitters,29.5647324,-98.4796164,"13700 San Pedro Ave, San Antonio, TX 78232-4332",210-496-6800,https://www.target.com/sl/san-antonio/176
SW Military Drive,29.35551,-98.5430995,"2810 SW Military Dr, San Antonio, TX 78224-1032",210-977-8552,https://www.target.com/sl/san-antonio/771
San Antonio North,29.6119973,-98.51083249999999,"18255 Blanco Rd, San Antonio, TX 78258-4585",210-764-7876,https://www.target.com/sl/san-antonio/1354
San Antonio West,29.5476475,-98.66315259999999,"11311 Bandera Rd, San Antonio, TX 78250-6812",210-682-2253,https://www.target.com/sl/san-antonio/1785
San Antonio SE,29.3540511,-98.4360727,"3227 SE Military Dr, San Antonio, TX 78223-3876",210-247-0082,https://www.target.com/sl/san-antonio/1852
San Antonio Westover,29.4390888,-98.6496067,"8223 State Highway 151, San Antonio, TX 78245-2104",210-247-0016,https://www.target.com/sl/san-antonio/1979
La Cantera,29.6060703,-98.59700099999999,"17502 La Cantera Pkwy, San Antonio, TX 78257-8202",210-247-0113,https://www.target.com/sl/san-antonio/2187
Stone Oak,29.6539642,-98.4449851,"22832 US Highway 281 N, San Antonio, TX 78258-7430",210-679-2368,https://www.target.com/sl/san-antonio/2239
San Antonio Culebra,29.4933212,-98.7100949,"5355 W Loop 1604 N, San Antonio, TX 78253-5300",210-424-1910,https://www.target.com/sl/san-antonio/2426
Park North,29.5165348,-98.5050155,"746 NW Loop 410, San Antonio, TX 78216-5609",210-424-2301,https://www.target.com/sl/san-antonio/2467
Alamo Heights,29.4894352,-98.4473847,"1223 Austin Hwy, San Antonio, TX 78209-4854",210-202-3578,https://www.target.com/sl/san-antonio/2803
San Marcos,29.846576,-97.97103609999999,"700 Barnes Dr, San Marcos, TX 78666-6187",512-392-7960,https://www.target.com/sl/san-marcos/2438
San Marcos Downtown,29.886247,-97.9413,"101 Concho St, Ste 200, San Marcos, TX 78666-5701",512-393-5400,https://www.target.com/sl/san-marcos/3335
Houston North Central,30.0499627,-95.4349393,"19511 I H 45, Spring, TX 77388-6015",281-288-2043,https://www.target.com/sl/spring/1458
Spring Grand Parkway North,30.0858761,-95.53450649999999,"6635 N Grand Pkwy W, Spring, TX 77389-1774",346-236-2140,https://www.target.com/sl/spring/2865
American Fork,40.3788555,-111.8156835,"608 W Main St, American Fork, UT 84003-9762",801-756-5449,https://www.target.com/sl/american-fork/1814
Centerville,40.91814309999999,-111.886482,"200 N Market Place Dr, Centerville, UT 84014-1752",801-292-0071,https://www.target.com/sl/centerville/1750
Layton,41.0876676,-111.9804302,"815 W 2000 N, Layton, UT 84041-1632",801-773-0287,https://www.target.com/sl/layton/1755
Orem State Street,40.2951475,-111.6992368,"175 W Center St, Orem, UT 84057-4607",801-224-6007,https://www.target.com/sl/orem-state-street/1754
Provo State St and Bulldog Blvd UT,40.2514383,-111.6661657,"1290 N State St, Provo, UT 84604-6432",385-447-5020,https://www.target.com/sl/provo-state-st-and-bulldog-blvd-ut/3316
Riverdale,41.1731449,-112.0068367,"1135 W Riverdale Rd, Riverdale, UT 84405-3722",801-392-1990,https://www.target.com/sl/riverdale/1753
St George,37.1032753,-113.5536917,"275 S River Rd, Saint George, UT 84790-2116",435-627-2030,https://www.target.com/sl/st-george/1357
Sandy South Towne,40.5671151,-111.8916237,"10130 S State St, Sandy, UT 84070-4118",801-255-3301,https://www.target.com/sl/sandy-south-towne/1752
South Jordan,40.54194469999999,-111.9781349,"11525 Parkway Plaza Dr, South Jordan, UT 84095-5605",801-316-2511,https://www.target.com/sl/south-jordan/2123
Taylorsville,40.6460718,-111.9405117,"5800 S Redwood Rd, Taylorsville, UT 84123-5327",385-645-2478,https://www.target.com/sl/taylorsville/3376
West Jordan SW,40.6106112,-111.9833623,"7779 Jordan Landing Blvd, West Jordan, UT 84084-1975",801-316-0049,https://www.target.com/sl/west-jordan-sw/2150
West Valley City,40.7142543,-112.0228588,"5518 W High Market Dr, West Valley City, UT 84120-1306",801-449-8022,https://www.target.com/sl/west-valley-city/2609
Fort Union,40.6229843,-111.8495924,"7025 S Park Centre Dr, Salt Lake City, UT 84121-6619",801-255-2292,https://www.target.com/sl/salt-lake-city/1751
Salt Lake City,40.7446054,-111.9023661,"1110 S 300 W, Salt Lake City, UT 84101-3053",801-401-9562,https://www.target.com/sl/salt-lake-city/2641
Salt Lake City Sugar House,40.722805,-111.8555544,"2236 S 1300 East, Ste D-1, Salt Lake City, UT 84106-2898",385-419-3352,https://www.target.com/sl/salt-lake-city/3365
South Burlington,44.4649862,-73.1840885,"155 Dorset St, South Burlington, VT 05403-6346",802-923-4473,https://www.target.com/sl/south-burlington/3306
Barboursville,38.4201751,-82.2846364,"2070 Thundering Herd Rd, Barboursville, WV 25504-2600",304-736-7767,https://www.target.com/sl/barboursville/1478
Bridgeport,39.3112286,-80.27376730000002,"2800 Meadowbrook Mall, Bridgeport, WV 26330-9795",304-842-7770,https://www.target.com/sl/bridgeport/1828
Bristol,36.6361812,-82.1099809,"16600 Highlands Center Blvd, Bristol, VA 24202-4301",276-642-6300,https://www.target.com/sl/bristol/2308
Chantilly,38.8948743,-77.44527719999999,"14391 Chantilly Crossing Ln, Chantilly, VA 20151-2118",571-262-0020,https://www.target.com/sl/chantilly/1827
Charlottesville,38.1289566,-78.44076369999999,"312 Connor Dr, Charlottesville, VA 22911-5605",434-964-0231,https://www.target.com/sl/charlottesville/1858
Chester,37.3509836,-77.4101311,"2530 Weir Rd, Chester, VA 23831-5350",804-768-9974,https://www.target.com/sl/chester/1017
Christiansburg,37.1567515,-80.422394,"195 Conston Ave, Christiansburg, VA 24073-1151",540-381-9459,https://www.target.com/sl/christiansburg/1292
Colonial Heights,37.248659,-77.38573430000001,"721 Southpark Blvd, Colonial Heights, VA 23834-3605",804-520-0190,https://www.target.com/sl/colonial-heights/1016
Culpeper,38.4850187,-77.96721749999999,"15341 Montanus Dr, Culpeper, VA 22701-2523",540-829-6613,https://www.target.com/sl/culpeper/2250
Danville,36.6022934,-79.4195738,"155 Holt Garrison Pkwy, Danville, VA 24540-5947",434-799-9950,https://www.target.com/sl/danville/2407
Dumfries,38.5978337,-77.3326219,"4310 Fortuna Center Plz, Dumfries, VA 22025-1538",703-586-6132,https://www.target.com/sl/dumfries/2017
Front Royal,38.96333509999999,-78.19313489999999,"10 Crooked Run Plaza, Front Royal, VA 22630-7004",540-631-3290,https://www.target.com/sl/front-royal/2297
Gainesville,38.794265,-77.6068913,"13301 Gateway Center Dr, Gainesville, VA 20155-2984",571-261-5052,https://www.target.com/sl/gainesville/1873
Hampton,37.0418374,-76.3909714,"5001 Holt Ave, Hampton, VA 23666-2282",757-951-2300,https://www.target.com/sl/hampton/2501
Harrisonburg,38.4261355,-78.84374989999999,"1995 E Market St, Harrisonburg, VA 22801-3433",540-432-1708,https://www.target.com/sl/harrisonburg/2071
Henrico Staples Mill Rd,37.6397626,-77.5112017,"9001 Staples Mill Rd, Henrico, VA 23228-2022",804-672-5347,https://www.target.com/sl/henrico-staples-mill-rd/2337
Leesburg,39.1161492,-77.5356087,"1200 Edwards Ferry Rd, Leesburg, VA 20176-3318",703-777-8730,https://www.target.com/sl/leesburg/1874
Lynchburg,37.3456913,-79.1913562,"4028 Wards Rd, Lynchburg, VA 24502-2944",434-239-6163,https://www.target.com/sl/lynchburg/1275
Manassas West,38.7396239,-77.5331132,"9900 Sowder Village Sq, Manassas, VA 20109-5464",703-257-6969,https://www.target.com/sl/manassas-west/2323
Martinsburg,39.4374629,-77.9926007,"436 Retail Commons Pkwy, Martinsburg, WV 25403-6183",304-264-5200,https://www.target.com/sl/martinsburg/2538
Mechanicsville,37.59959020000001,-77.3512858,"7235 Bell Creek Rd, Mechanicsville, VA 23111-3541",804-559-5802,https://www.target.com/sl/mechanicsville/1968
Morgantown,39.6492522,-80.00021269999999,"5001 University Towne Center Dr, Morgantown, WV 26501-2267",304-599-1072,https://www.target.com/sl/morgantown/1949
Newport News,37.107304,-76.4915515,"12130 Jefferson Ave, Newport News, VA 23602-6908",757-882-8700,https://www.target.com/sl/newport-news/1103
Norfolk,36.8655714,-76.21296629999999,"1245 N Military Hwy, Norfolk, VA 23502-2228",757-461-9369,https://www.target.com/sl/norfolk/1048
Reston,38.9554321,-77.3703055,"12197 Sunset Hills Rd, Reston, VA 20190-3208",703-478-0770,https://www.target.com/sl/reston/1088
Roanoke,37.3003834,-79.9586145,"4737 Valley View Blvd NW, Roanoke, VA 24012-2000",540-265-6932,https://www.target.com/sl/roanoke/1162
Rosslyn,38.8943981,-77.07459419999999,"1500 Wilson Blvd, Rosslyn, VA 22209-2458",571-777-2438,https://www.target.com/sl/rosslyn/3210
Charleston,38.3386985,-81.7149336,"30 Rhl Blvd, South Charleston, WV 25309-8278",304-746-5445,https://www.target.com/sl/charleston/1261
Springfield,38.7746771,-77.1744734,"6600 Springfield Mall, Springfield, VA 22150-1712",703-921-0220,https://www.target.com/sl/springfield/1416
Stafford,38.47164230000001,-77.4079768,"1090 Stafford Market Pl, Stafford, VA 22556-4523",540-658-9901,https://www.target.com/sl/stafford/1857
Wheeling,40.0563643,-80.5988649,"300 Cabela Dr, Triadelphia, WV 26059-1023",304-547-2980,https://www.target.com/sl/wheeling/2231
Waynesboro,38.0563249,-78.9413719,"811 Town Center Dr, Waynesboro, VA 22980-9262",540-941-2280,https://www.target.com/sl/waynesboro/2294
Potomac Mills,38.6550083,-77.289181,"2460 Prince William Pkwy, Woodbridge, VA 22192-4148",703-490-3242,https://www.target.com/sl/potomac-mills/759
Alexandria,38.8425327,-77.05251609999999,"3101 Richmond Hwy, Alexandria, VA 22305-3042",703-706-3840,https://www.target.com/sl/alexandria/1076
Alexandria Hybla Valley,38.7754397,-77.0828878,"6600 Richmond Hwy, Alexandria, VA 22306-6601",703-253-0018,https://www.target.com/sl/alexandria/1533
Ballston,38.8795155,-77.11359569999999,"740 N Glebe Rd, Arlington, VA 22203-2257",703-682-9584,https://www.target.com/sl/arlington/3257
Pentagon City Army Navy Dr,38.86536479999999,-77.0620229,"900 Army Navy Dr, Ste a2, Arlington, VA 22202-4935",571-403-5242,https://www.target.com/sl/arlington/3430
Greenbrier,36.7716865,-76.2318037,"1316 Greenbrier Pkwy, Chesapeake, VA 23320-0605",757-547-1842,https://www.target.com/sl/chesapeake/1021
Chesapeake Sq Mall,36.8260222,-76.4154513,"4200 Portsmouth Blvd, STE 600, Chesapeake, VA 23321-2100",757-465-8400,https://www.target.com/sl/chesapeake/1420
Hillcrest,36.6586705,-76.2346953,"233 Carmichael Way, Chesapeake, VA 23322-2182",757-421-6640,https://www.target.com/sl/chesapeake/2203
Fairfax,38.7983683,-77.3010302,"10301 New Guinea Rd, Fairfax, VA 22032-3268",703-764-5100,https://www.target.com/sl/fairfax/1005
Fair Lakes,38.8550857,-77.39290969999999,"13047 Fair Lakes Shopping Ctr, Fairfax, VA 22033-5179",703-449-7100,https://www.target.com/sl/fairfax/1341
Merrifield,38.8730469,-77.229446,"2905 District Ave S, Fairfax, VA 22031-2273",571-533-3751,https://www.target.com/sl/fairfax/2790
Falls Church,38.868555,-77.1422248,"6100 Arlington Blvd, Falls Church, VA 22044-2901",703-237-8118,https://www.target.com/sl/falls-church/1431
Skyline,38.8445353,-77.1183923,"5115 Leesburg Pike, Falls Church, VA 22041-3207",703-253-0021,https://www.target.com/sl/falls-church/1893
Falls Church Tinner Hill,38.87969040000001,-77.1775076,"500 S. Washington St, Falls Church, VA 22046-3570",703-343-4956,https://www.target.com/sl/falls-church/3295
Fredericksburg,38.3000388,-77.51339089999999,"1180 Carl D Silver Pkwy, Fredericksburg, VA 22401-4913",540-786-6800,https://www.target.com/sl/fredericksburg/772
Massaponax,38.2249091,-77.5013843,"9785 Patriot Hwy, Fredericksburg, VA 22407-9406",540-834-1440,https://www.target.com/sl/fredericksburg/2138
Stafford South,38.3449314,-77.493678,"25 S Gateway Dr, Fredericksburg, VA 22406-1228",540-374-4820,https://www.target.com/sl/fredericksburg/2175
Virginia Center Commons,37.6732519,-77.4632424,"10100 Brook Rd, Glen Allen, VA 23059-6514",804-262-2390,https://www.target.com/sl/glen-allen/1019
Glen Allen Broad St,37.6524716,-77.605817,"11290 W Broad St, Glen Allen, VA 23060-5815",804-360-8900,https://www.target.com/sl/glen-allen/1049
Richmond Brandermill,37.4215173,-77.6337449,"4601 Commonwealth Centre Pkwy, Midlothian, VA 23112-2639",804-639-0580,https://www.target.com/sl/midlothian/1225
Midlothian Perimeter Dr,37.5114288,-77.6920846,"201 Perimeter Dr, Midlothian, VA 23113-7314",804-419-8140,https://www.target.com/sl/midlothian/2478
Richmond Central,37.5862266,-77.5008467,"5401 W Broad St, Richmond, VA 23230-2629",804-285-3492,https://www.target.com/sl/richmond/1018
Richmond Midlothian Tpke,37.503504,-77.6047427,"11301 Midlothian Tpke, Richmond, VA 23235-4715",804-897-5711,https://www.target.com/sl/richmond/1041
Forest Hill,37.5345318,-77.5274151,"7107 Forest Hill Ave, Richmond, VA 23225-1501",804-330-7365,https://www.target.com/sl/richmond/1931
Richmond East,37.5313398,-77.3566736,"4521 S Laburnum Ave, Richmond, VA 23231-2421",804-836-1860,https://www.target.com/sl/richmond/2436
Sterling,39.0258358,-77.4008022,"46201 Potomac Run Plz, Sterling, VA 20164-6609",703-444-8440,https://www.target.com/sl/sterling/1009
Dulles,39.0094559,-77.43882219999999,"45130 Columbia Pl, Sterling, VA 20166-2500",703-463-2008,https://www.target.com/sl/sterling/2272
Hilltop,36.8462575,-76.0223271,"525 First Colonial Rd, Virginia Beach, VA 23451-6119",757-428-0233,https://www.target.com/sl/virginia-beach/1047
Princess Anne,36.7879356,-76.1089813,"2060 S Independence Blvd, Virginia Beach, VA 23453-4747",757-416-1719,https://www.target.com/sl/virginia-beach/1105
Red Mill,36.7553956,-76.010358,"2233 Upton Dr, Virginia Beach, VA 23454-1186",757-430-5100,https://www.target.com/sl/virginia-beach/2396
Pembroke,36.8457768,-76.1338119,"4554 Virginia Beach Blvd, Virginia Beach, VA 23462-3004",757-451-7660,https://www.target.com/sl/virginia-beach/2770
Williamsburg,37.271352,-76.761245,"4630 Monticello Ave, Williamsburg, VA 23188-8200",757-258-9794,https://www.target.com/sl/williamsburg/1161
Williamsburg East,37.2587344,-76.6418127,"200 Marquis Pkwy, Williamsburg, VA 23185-5371",757-259-3020,https://www.target.com/sl/williamsburg/2296
Winchester,39.1538379,-78.1669533,"2340 Legge Blvd, Winchester, VA 22601-7008",540-535-0220,https://www.target.com/sl/winchester/1234
Winchester North,39.22212400000001,-78.13595440000002,"191 Market St, Winchester, VA 22603-4750",540-545-4960,https://www.target.com/sl/winchester/2379
Bellingham,48.7868309,-122.4929719,"30 Bellis Fair Pkwy, Bellingham, WA 98226-5573",360-734-0220,https://www.target.com/sl/bellingham/348
Bonney Lake,47.1725871,-122.1722338,"9400 192nd Ave E, Bonney Lake, WA 98391-8564",253-862-5660,https://www.target.com/sl/bonney-lake/1957
Burlington,48.46566869999999,-122.3389432,"199 Cascade Mall Dr, Burlington, WA 98233-3251",360-757-6737,https://www.target.com/sl/burlington/696
Everett,47.9104435,-122.2272798,"405 SE Everett Mall Way, Everett, WA 98208-3243",425-353-3167,https://www.target.com/sl/everett/337
Federal Way,47.31291,-122.3051795,"2201 S Commons, Federal Way, WA 98003-6023",253-733-7520,https://www.target.com/sl/federal-way/1947
Gig Harbor,47.3612162,-122.6077993,"11400 51st Ave NW, Gig Harbor, WA 98332-7891",253-858-9777,https://www.target.com/sl/gig-harbor/1205
Issaquah,47.542055,-122.0502252,"755 NW Gilman Blvd, Issaquah, WA 98027-5357",425-392-3357,https://www.target.com/sl/issaquah/996
Kelso,46.14248389999999,-122.8987698,"205 Three Rivers Dr, Kelso, WA 98626-3127",360-425-3926,https://www.target.com/sl/kelso/628
